source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,l,b,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,distance,pm_l_poleski,pm_b_poleski,galactic distance,circular velocity,LSR velocity,mu_l_sol,mu_b_sol,mu_l_rot,mu_b_rot,Peculiar Velocity,peculiar_mu_l,peculiar_mu_b,dist_err,SpType,Mod_SpType,SpColor,Name,Mx,Mx_err,Mo,Mo_err
3441207615229815040,84.72739245821431,0.020250700414180756,26.31577524440175,0.015788812190294266,-0.5898287895613142,0.030902111902832985,-2.879557993302878,0.01621093973517418,0.5245380785708109,0.023250581696629524,7.0,nan,8.601999282836914,181.44504956690048,-2.643537066457817,8.987546920776367,8.01044750213623,0.9770994186401367,1.9064392860183996,2.12603198111763,-2.0297143279424583,10.403915664294958,225.02622744453242,-4.5772627558119305,1.4743856024086786,-0.7832807603717467,-0.0025775251985549665,0.005181971135181485,12.762149422593925,0.6542239039075064,-1.2516155387058931,0.08450448914978252,O9.7IIIe,xkcd:bright blue,xkcd:blue,1A 0535+262,,,20.0,
5336957010898124160,170.23817252151974,0.008774157613515854,-61.91670671055608,0.009544741362333298,-5.421032061547652,0.012438164092600346,1.3700031073878873,0.011767985299229622,0.32925822598102933,0.011463727802038193,nan,nan,11.589363098144531,292.49852714674694,-0.8918067117070271,12.270934104919434,10.759902000427246,1.5110321044921875,3.03712989104672,-5.567951674993604,-0.5122609408455543,7.8560253894545635,222.56671751604506,-220.47262223549708,-1.054611102383597,-0.5187441308440925,-5.428597657240247,-0.018013469887746873,13.18075554666247,0.9152570846302401,0.024496659886285126,0.10574323622942539,O9.5Ve,xkcd:dark blue,xkcd:blue,1A 1118-61,,,,
5334851450481641088,176.86894042633617,0.007541968487203121,-61.953719225831875,0.008998828940093517,-6.225580251990721,0.01041429303586483,2.361537685037365,0.011920752003788948,0.12669559944899778,0.010234012268483639,nan,nan,12.255293846130371,295.48972809721556,-0.00970401441105653,13.309616088867188,11.227763175964355,2.081852912902832,7.892933964155221,-6.606609744728988,0.8291063820044122,8.763800120419218,223.52091675977692,-193.7528220168817,-0.4170130760677609,-0.20310608662182214,-5.372222021128227,2.7060920841833756e-05,49.25833635059616,-0.8173746475330006,1.0321854077053925,0.6375626570677606,B2Iae,xkcd:dark green,xkcd:green,1E 1145.1-6141,1.7,0.3,14.0,4.0
6053076566300433920,183.31156879290245,0.012357387691736221,-64.87513252303748,0.015193149447441101,-5.95305662663964,0.01588580757379532,0.449629791184431,0.02075292356312275,0.26448691327892004,0.01766935922205448,nan,nan,13.976888656616211,298.89007133029565,-2.303521643360621,14.39801025390625,13.351907730102539,1.046102523803711,3.7809054051208566,-5.958118420264099,-0.37666303137996027,7.449418244846888,222.10444742848472,-219.8306787168525,-0.8942614068632253,-0.40872604268783935,-5.393397656845806,-0.06092405130983405,6.1364723359412885,0.3295406434449326,0.09298706261771314,0.25258783113112304,B5V,xkcd:red,xkcd:red,1ES 1210-64.6,,,,
5255509901121774976,154.7315592681715,0.00934557057917118,-58.94609420856299,0.009438585489988327,-6.454306520313594,0.013439311645925045,2.256007949459996,0.01335159968584776,0.2273178405234294,0.010232986882328987,nan,nan,12.269230842590332,284.351776705235,-1.6900802660463154,12.882477760314941,11.495985984802246,1.3864917755126953,4.3991267807989365,-6.6488043210162475,-1.5940657536704546,8.547292409868648,223.3022676369862,-212.96405708690497,-0.6634443517918205,-0.34946803248438035,-5.444675837248132,0.0016679885391937266,28.32721701626133,-0.5406841319762945,-1.2462657097252678,0.19803200020711922,O6V((f)),xkcd:blue,xkcd:blue,1FGL J1018.6-5856,2.0,,22.9,
1979911002134040960,330.4091919702234,0.0112070357427001,50.16795238313883,0.011057302355766296,2.364625293266044,0.014718983322381973,-0.2937024864956449,0.013353955931961536,0.8781947661310571,0.013396814465522766,nan,nan,9.304606437683105,97.24776932144769,-4.041208697923339,9.407649040222168,9.073572158813477,0.3340768814086914,1.1386995670739004,1.7284177853776819,-1.6402090986570457,8.716439817701456,223.47353491258164,213.5213484311505,2.3028503458441034,-1.5629398824262077,-5.196815291195641,-0.07075834955835932,24.94903946557588,4.622382730729219,-0.0065108666724786185,0.017370801353402254,B3e,xkcd:green,xkcd:green,1H 2202+501,,,,
2021785421455305344,295.5465223645784,0.03207533434033394,25.934890350462474,0.04769733175635338,-1.953244017446547,0.0427125059068203,-3.987108346450195,0.05859220772981644,0.019283663596520964,0.060263168066740036,nan,nan,17.05453872680664,61.58010557440001,1.3548851543347347,18.785175323486328,15.808351516723633,2.9768238067626953,51.85736595096036,-4.428399138706507,-0.3185533335675472,48.37853309750426,238.97542281770822,35.02942981289191,0.012309721192800972,-0.02926528515580618,-1.3106064521009737,0.015342190572350652,773.0265682081879,-3.1301024077983346,-0.3046302389840917,162.0588921891883,,xkcd:black,xkcd:grey,1RXS J194211.9+255552,,,,
2033989790047905024,300.09104899633587,0.014430977404117584,32.18973933161206,0.017375720664858818,-2.850743997098801,0.02021029405295849,-4.300169718523636,0.023098601028323174,0.06746486507910339,0.021092984825372696,nan,nan,15.064558029174805,68.98602751827119,1.1341894069944143,16.446447372436523,13.904094696044922,2.5423526763916016,14.82253019890409,-5.158080851424149,0.11136819686971562,14.196091749210199,227.77929350001756,125.28525571703477,0.07408075150879062,-0.1034825141147826,-3.7200864746749893,0.023215381902318248,107.08637018851347,-1.5120751282579503,0.19163532908217995,4.634284885807226,early BV or mid BIII,xkcd:black,xkcd:grey,2MASS J20002185+3211232,,,,
5862285700835092352,195.49460523930014,0.05994626507163048,-63.96912167623403,0.06522805243730545,-6.287527903127519,0.07625846564769745,-0.5842041216372096,0.09208860248327255,0.07560265052473944,0.08420749753713608,nan,nan,17.30669403076172,304.08825128367016,-1.1210396150921411,19.536026000976562,15.889301300048828,3.6467247009277344,13.227049489128298,-6.308944793395759,-0.26742696616007106,11.00613375283375,225.52220028287795,-142.43815935922726,-0.2642372278063586,-0.11957040166846716,-4.664962569853177,0.012946241375655938,87.09029581650708,-1.3797449957362238,-0.16080280586725984,14.732509105813348,B0-6Ve,xkcd:purple,xkcd:green,2RXP J130159.6-635806,,,,
524924310153249920,19.511227046863358,0.007461200468242168,65.29162260285469,0.008893749676644802,-1.2433985583085483,0.009154735133051872,0.7606173957665759,0.011805354617536068,0.1964171573898191,0.011268352158367634,nan,nan,10.520528793334961,125.70997540875491,2.563488419804798,11.24775505065918,9.6738862991333,1.573868751525879,5.091204929798221,-1.3209841517227512,0.6161003720529863,12.189584532266123,226.4251888125325,126.33418646431146,0.6923285413115551,-0.3058317902661893,-2.19541764484616,0.10021264014131061,20.31110987831015,0.1821049518118536,0.821719522177865,0.29207983061034437,B1Iae,xkcd:bright green,xkcd:green,2S 0114+650,,,16.0,2.0
5854175187680510336,215.3014007027238,0.0445520356297493,-62.698879401723076,0.0705314502120018,-6.425947989496359,0.05724417790770531,-4.332038707619241,0.09649991244077682,0.08394275522667936,0.10595280677080154,nan,nan,17.756834030151367,313.0200507368387,-1.5986266459253018,nan,nan,nan,11.912880358758727,-7.531517471653763,-1.8263656540237998,8.714391460779739,223.47148004893242,-157.7328510418379,-0.3041543502775108,-0.13326727941324248,-5.391495370824477,0.001955022370295398,141.09552139997047,-1.8358677505517758,-1.6950533969808526,15.03647464664201,B1Ve,xkcd:light purple,xkcd:green,2S 1417-624,,,,
6054569565614460800,186.65645139154256,0.012048251926898956,-62.77035949368261,0.013341481797397137,-5.226856654124623,0.015758464112877846,-2.0707848986747575,0.01876610517501831,0.25062115141915803,0.015989607200026512,nan,nan,9.751055717468262,300.0980601666885,-0.03521279949727996,11.023402214050293,8.626957893371582,2.396444320678711,3.9900862091544833,-5.028048922928033,-2.5153338959248557,7.358978661701656,221.99833624767234,-219.98872923150418,-0.8546480728338591,-0.4016333919104285,-5.402589516495102,-0.0009589960648622032,46.22898562528354,1.229188666400928,-2.112741507949565,0.2545671457391046,B1 Ia+,xkcd:red,xkcd:red,3U 1223-62,,,,
5863533199843070208,195.3211964950643,0.008986628614366055,-61.601844813228226,0.010867293924093246,-4.340692264055244,0.012104980647563934,-0.236113209203886,0.015209818258881569,0.5395135891716509,0.014079692773520947,nan,nan,12.647679328918457,304.10270102486777,1.247518814190948,13.952112197875977,11.51938533782959,2.4327268600463867,1.853521431286583,-4.347010190708723,-0.029345879849095056,7.617165624120326,222.29802684324054,-203.57831776442197,-1.885792053660202,-0.8777385436878964,-4.465672113389193,0.052320373983196805,18.948532730150035,2.004453976340672,0.7960722898556045,0.0483713715936614,B2 Vne,xkcd:dark green,xkcd:green,3U 1258-61,,,,
524677469790488960,19.63319348306226,0.01089562103152275,63.74252240557648,0.012050527147948742,-1.6837604152272512,0.013374864123761654,0.5035569322350394,0.016997672617435455,0.13630637395963652,0.01634519174695015,nan,nan,14.304468154907227,125.92351442320867,1.0282648921450845,15.436176300048828,13.246358871459961,2.189817428588867,7.33641407184761,-1.730226018688214,0.3081179062348416,14.114429048573351,227.72788069496804,109.30201136222738,0.48095544705888243,-0.2161015768445379,-1.811672420522221,0.03657127625520521,21.92202237302088,-0.3995090452248753,0.48764820682417426,0.8797467884728718,B0.2Ve,xkcd:purple,xkcd:green,4U 0115+63,,,,
168450545792009600,58.84615062234396,0.02955361269414425,31.045836091857545,0.02079164795577526,-1.282117252826291,0.05307381600141525,-1.8690907560201113,0.030308086425065994,1.627402622661778,0.03745640814304352,nan,nan,6.261696815490723,163.0813533466715,-17.136203125538678,6.439853668212891,5.930059909820557,0.509793758392334,0.6144760897364175,0.3095889769659371,-2.245323934218814,9.063394189676286,223.81506681128036,57.77572175230654,5.54632682187915,-1.8486200400580908,-0.4202484622115612,-0.4025983375739546,14.02859774983416,-4.8164893827016515,0.0058944434132315315,0.014142822981115537,B0Ve,xkcd:purple,xkcd:green,4U 0352+309,,,,
5613494119551805184,112.2232407535484,0.00904984399676323,-26.108019042809907,0.013213437050580978,-0.8809603649723696,0.012074854224920273,1.7852555092114903,0.018278498202562332,0.09575911638808286,0.017103934660553932,nan,nan,11.602206230163574,240.28158025228282,-4.050429451500062,11.893284797668457,11.109305381774902,0.7839794158935547,10.44286996078056,-1.988821519764489,0.08841583763046885,16.387414946556923,229.0623219574529,-101.0678819335626,-0.05328296322837094,-0.12865991213611175,-1.7691336457601987,0.13122641584444583,9.268480025040333,-0.16640491077591935,0.08584933392213479,1.86524450323855,O5Ve,xkcd:dark blue,xkcd:blue,4U 0728-25,,,,
5334823859608495104,177.0000300154924,0.014049242250621319,-62.20691022592309,0.014256695285439491,-6.226013692435175,0.017029767856001854,1.598218529604734,0.017916958779096603,0.47542377023483023,0.017436819151043892,nan,nan,8.652682304382324,295.61107854733706,-0.2402410763337492,8.823287963867188,8.294997215270996,0.5282907485961914,2.1033866260116976,-6.427093844263796,0.10006839555339678,7.824175411697251,222.53134691257083,-216.06261880551514,-1.566453758689333,-0.759081840935541,-5.108172336273522,-0.00720658730637682,8.9832683691838,0.2475322506990585,0.8663568237953145,0.0771445907813454,B0.2 III,xkcd:red,xkcd:red,4U 1145-619,,,,
5886085557746480000,235.59729827776863,0.01090452540665865,-52.38601199162066,0.00943202618509531,-6.710645355390543,0.014753925614058971,-4.110864296804368,0.013893896713852882,0.12795944829063383,0.015252325683832169,nan,nan,13.163740158081055,327.4196587377088,2.1637003432777564,14.553851127624512,12.017059326171875,2.5367918014526367,7.814975864296505,-7.825490351151889,0.832866806034571,4.622595248672321,217.99687244273056,-214.54204304575433,-0.4663627422348693,-0.20320949523279516,-5.839865807032307,0.1012777789036797,66.0779241611316,-1.5192618018847126,0.9347985223636864,0.9315182167932405,B0 Iab,xkcd:red,xkcd:red,4U 1538-52,,,,
4268774695647764352,285.9141280353291,0.19355013966560364,3.2043579681435252,0.19041502475738525,-1.7901359305974884,0.25083205103874207,-4.336556449339966,0.24071171879768372,0.00046904205397502174,0.21388882398605347,nan,nan,18.542234420776367,37.17720468290918,-1.2527903447736417,20.800487518310547,17.094009399414062,3.7064781188964844,2132.004990864324,-4.672635855744124,-0.42045528649616354,2124.729023936921,277.12734416709765,-0.6271579221680412,-0.00042647500470633927,-0.0007882679249116099,-0.03912477239904,-0.0002864680381234722,47012.00390306982,-4.633084608340377,-0.41938055053312845,972219.9456611013,B8-9 IVe,xkcd:dark purple,xkcd:green,4U 1901+03,,,,
4309225217336733824,287.4047303861521,0.05965148285031319,9.832011185333132,0.06551249325275421,-2.7485657819302163,0.07393015176057816,-2.455443176178704,0.0764160305261612,0.2326282846644742,0.07313711941242218,nan,nan,16.79393768310547,43.743818692468906,0.47964676300186876,19.09914207458496,15.419151306152344,3.679990768432617,4.298703407637321,-3.454913205416851,1.2835068336695683,6.159145325997152,220.45795678488147,208.87440585703092,-0.11570877554051152,-0.3659084901389248,-4.571030633728803,-0.02375232386534083,42.33514990953391,1.2318262038524637,1.673167647673834,1.35148993122834,O8-9 Ia,xkcd:blue,xkcd:blue,4U 1907+09,,,,
4306419980916246656,287.70087185633383,0.6632866859436035,7.597656302411205,0.8158612847328186,-3.786420226899895,0.8647276163101196,-9.027830218995849,0.9569331407546997,0.5217824132401065,0.7401312589645386,nan,nan,20.154319763183594,41.896989864779755,-0.8116366366050681,21.837675094604492,18.38613510131836,3.451539993286133,1.9165076756617974,-9.750758821117673,-0.8725818071030246,7.18842231063657,221.79477152827346,173.68634419628822,-0.3204387892700074,-0.8632262487314175,-3.1673300058192875,0.04179851512642319,56.89644220082599,-6.262990026028378,-0.05115407349803026,2.7185033508402996,O7.5-9.5If,xkcd:blue,xkcd:blue,4U 1909+07,,,32.0,0.0
2034031438383765760,298.92639832142635,0.01613403484225273,32.096930318736355,0.021289147436618805,-2.158047594075068,0.020837534219026566,-6.0711257533713265,0.02580876834690571,0.2575299882811361,0.024460982531309128,4.735715389251709,0.5058494210243225,8.358266830444336,68.39194055158187,1.9268933031575586,10.154336929321289,7.088701248168945,3.0656356811523438,3.883042928997987,-6.299409845170768,-1.3539471681374267,7.938233392017621,222.65737986150353,219.5394873301689,0.27343567863283635,-0.3823189828459564,-5.535157326562214,-0.026443061620073316,25.8346494643923,-1.0376881972413905,-0.9451851236713971,0.36882324225034974,M4 I,xkcd:grey,xkcd:grey,4U 1954+31,,,,
2005653524280214400,331.98428755192987,0.01205048244446516,54.518432170802825,0.011263555847108364,-4.172517978480273,0.015193975530564785,-3.316562372366748,0.013615788891911507,0.3050532500378427,0.013605252839624882,nan,nan,9.743356704711914,100.60324189142595,-1.1059224650682717,9.88059139251709,9.46435832977295,0.4162330627441406,3.2781161973391435,-5.3203649202928,-0.3212621444519147,9.656317528933064,224.37065414537219,191.9846421031606,0.8442434990224462,-0.5031600438166706,-4.494509504130501,-0.032164810790701555,26.16274414531303,-1.6700989151847452,0.21406271015545741,0.14620267017950472,O9.5IIIe,xkcd:bright blue,xkcd:blue,4U 2206+54,,,,
5966213219190201856,255.105188622121,0.02066669799387455,-42.31675095154189,0.014143426902592182,1.1808321110237392,0.029523560777306557,-1.4697065617940481,0.023353278636932373,0.6405461879152953,0.022926293313503265,nan,nan,8.707157135009766,343.8034017764549,-0.029940309902722347,9.097728729248047,8.094566345214844,1.0031623840332031,1.561167670444771,-0.43730141786814125,-1.833894577704993,7.014325126790979,221.58213842489465,-74.29904148501849,-2.172006657266099,-1.0275004457303745,-0.5698987526876927,-0.0009178419669873349,18.0655303256571,2.3046039920856507,-0.8054762900076313,0.05587698217463822,B2e,xkcd:dark green,xkcd:green,AX J1700.2-4220,,,14.6,
4256500538116700160,280.251804741005,0.03932623937726021,-5.596266865591954,0.033235520124435425,-2.0680431345707846,0.046430107206106186,-5.376487117697893,0.04031432792544365,-0.0698917346894323,0.040199145674705505,nan,nan,12.965173721313477,26.764284956669265,-0.23881101580482592,14.4266357421875,11.725309371948242,2.701326370239258,-14.307843473102421,-5.724411931387568,-0.6438355170417409,22.22912256780664,231.81163106067137,38.94958303771176,0.10733718394965369,0.1130307508664231,-0.2990800376216155,0.0037604805652874953,-378.7504078537227,-5.532669077715607,-0.7606267484734516,8.229343378325018,B1Ib,xkcd:red,xkcd:red,AX J1841.0-0536,,,,
4258160560148155648,281.2566191660608,0.018891027197241783,-4.565759042374355,0.019158221781253815,-1.366159546567521,0.024363426491618156,-5.594980738525201,0.022116554901003838,0.16398885192740253,0.023681366816163063,nan,nan,12.755313873291016,28.13837812606104,-0.6579091376358055,14.262078285217285,11.576122283935547,2.6859560012817383,6.0979754919114715,-5.596216970670979,-1.3610866939029658,4.245345589557902,217.27212828543517,204.13102621463975,-0.23869453993537426,-0.2692495776204189,-4.205910113520496,0.04130664097383697,46.69851251759428,-1.1516123172151085,-1.1331437572563838,0.8805988502429251,O9.5I,xkcd:blue,xkcd:blue,AX J1845.0-0433,,,,
2026914849346539008,297.48094936995193,0.0128928292542696,25.566594846422447,0.019209254533052444,-2.3838963550775913,0.01785130985081196,-5.145184250598648,0.027028784155845642,0.11141137992886387,0.026741143316030502,nan,nan,13.963172912597656,62.13626690776949,-0.3368577763444705,16.310922622680664,12.57652759552002,3.7343950271606445,8.975743776250683,-5.637517262640846,-0.6117858430750652,9.027595939661133,223.78041455242928,184.37260409435305,0.07501768723895003,-0.1809901902845501,-5.282536083650411,-0.0015707505311204244,25.848791825446767,-0.42999886622938455,-0.4292249022593947,2.1543728373344093,early BIa,xkcd:red,xkcd:grey,AX J1949.8+2534,,,,
252878401557369088,70.24720739300419,0.011905986815690994,44.53034418647852,0.008385959081351757,0.10064623612212906,0.016362275928258896,-1.186127754569379,0.013658520765602589,0.378823380551682,0.015042701736092567,nan,nan,10.40385627746582,159.8470955000755,-1.2700235829277626,10.832097053527832,9.79090690612793,1.0411901473999023,2.639752590095405,0.9593255549561471,-0.7047859211231655,11.015119773159219,225.5294017486117,59.20502188807201,1.3177498233849931,-0.597587187998077,-0.4438073449784902,-0.030656812265844154,1.434785114595448,0.08538307654964422,-0.07654192085924438,0.10482196429390027,B0e,xkcd:green,xkcd:green,BSD 24-491,,,,
5489434710755238400,116.84823636345111,0.01926848106086254,-53.33241280861758,0.019994378089904785,-4.572287408504343,0.026735246181488037,8.529878580408521,0.027567392215132713,1.535976400998095,0.021055767312645912,nan,nan,7.537999629974365,266.31257503013796,-13.725848442105406,7.550221920013428,7.456183910369873,0.09403800964355469,0.6510516693812409,-9.67789490675736,-0.05468926987460943,8.56396452061776,223.3192926577719,-212.7945356260217,-3.209017845913962,-1.2954935037975421,-5.3843765777683865,0.1260804468898233,4.799426303087424,-1.0845004830750105,1.1147237870331093,0.00892487179496587,B7 IV-Ve,xkcd:dark purple,xkcd:green,CCDM J07474-5320A,,,,
5337498593446516480,170.3128552789008,0.011633899994194508,-60.62377582639316,0.011172204278409481,-3.1209129957983794,0.015475110150873661,2.330598792606723,0.014011557213962078,0.13871924869678548,0.013698277994990349,nan,nan,12.878896713256836,292.0903279139249,0.335524560942848,13.621291160583496,12.01252269744873,1.6087684631347656,7.208804901948498,-3.7172568449980616,1.1635249063763917,8.839054262263348,223.59570155636416,-197.24224440837727,-0.44254711509901423,-0.22387883206257114,-5.343837062410724,-0.0013400848080268076,85.14983749207131,2.069127332511677,1.3887438232469895,0.711856605959458,O6.5 II-III,xkcd:blue,xkcd:blue,Cen X-3,1.34,0.16,20.2,1.8
2178178409188167296,324.87785209104953,0.011529864743351936,56.98621852916199,0.011889285407960415,-2.9640416014718474,0.014118380844593048,-2.2040186769337904,0.014115204103291035,0.1048329214464288,0.012664482928812504,nan,nan,13.816205024719238,99.01220859043599,3.3125256362962086,14.523018836975098,12.969803810119629,1.5532150268554688,9.53898819380909,-3.6835875154702458,0.2728075501163939,13.722172877554721,227.4768735661599,136.81850112152262,0.2830277604636345,-0.1528021275841526,-3.09182796638364,0.1056745229264909,42.11562624458081,-0.8747873095502401,0.31993515477405554,1.152370376326611,B1-B2Ve,xkcd:light purple,xkcd:green,Cep X-4,,,10.8,
5883218164517055488,230.1701764075732,0.10015206784009933,-57.166742166539116,0.10098147392272949,-5.549152942694518,0.1326756626367569,-4.07252990135312,0.15664492547512054,-0.12459033866593971,0.13540777564048767,nan,nan,17.775951385498047,322.1184786573702,0.03771540102283994,20.04833984375,16.051708221435547,3.996631622314453,-8.02630453298044,-6.87243078740587,-0.38508862765140023,15.632237066741922,228.63983874857018,-75.0196328741579,0.45645717333091407,0.1997620559637505,-0.8866814163426192,0.0010663983854390217,-246.1033031151872,-6.442206544394165,-0.5859170820005897,8.723180746286538,B5-A0I,xkcd:black,xkcd:red,Cir X-1,,,,
2059383668236814720,299.59029482904185,0.010937962681055069,35.201578765113695,0.013002580031752586,-3.812385175624448,0.014573606662452221,-6.309893239635542,0.017452912405133247,0.44390196847449304,0.014949423260986805,nan,nan,8.536617279052734,71.33495940203416,3.0668344499402203,9.073667526245117,7.814340591430664,1.2593269348144531,2.252749640729428,-7.3714385326728324,-0.1045341185716774,8.06669761991884,222.79726524159187,220.06804751891272,0.5506169428852649,-0.6288474104939684,-5.399029766013547,-0.056094852708723615,27.644626713774468,-2.52302570954455,0.5804081446310146,0.07586654322808055,O9.7Iabpvar,xkcd:blue,xkcd:blue,Cyg X-1,21.2,2.2,40.6,7.7
2063791369815322752,308.0636268551211,0.06144415959715843,37.63743239546562,0.07595060020685196,-3.370917952976648,0.08323334902524948,-5.400072973224192,0.09149152785539627,0.3418462523155139,0.08463052660226822,nan,nan,16.891359329223633,77.15184001171907,-1.241801183457772,19.491252899169922,15.41940975189209,4.071843147277832,2.9252916866177308,-6.342133523384574,-0.5488336117697298,8.351500106687862,223.09990827768783,219.23726674218403,0.5412848510160556,-0.5724568133426775,-5.494755176547417,0.005961016005925749,19.256598235247168,-1.3886631978532131,0.01766218556702198,0.724211467075547,B0Ve,xkcd:purple,xkcd:green,EXO 2030+375,,,17.5,
5258414192353423360,152.4456445370427,0.011654465459287167,-58.2932074753388,0.0111605329439044,-4.701857427618813,0.016455015167593956,3.558790662627249,0.014097332023084164,0.24250163068236905,0.013183098286390305,nan,nan,13.877196311950684,283.0000248080038,-1.8216728103108153,15.243159294128418,12.732806205749512,2.5103530883789062,4.123683610646765,-5.89136185982202,0.2535935462339908,8.571806368191874,223.32728949252302,-213.58080095197607,-0.694891785228667,-0.3710245115766925,-5.435890537773893,0.0029204385571921163,13.021830816533859,0.2394204631805401,0.6216976192534911,0.2241755083797281,B0 IIIVe,xkcd:green,xkcd:green,GRO J1008-57,,,17.5,
2065653598916388352,314.6980582988151,0.011033155024051666,41.776979685270454,0.012759363278746605,-2.2095525666212845,0.01521301455795765,-3.351196585258945,0.0173322930932045,0.07752894522296322,0.015234453603625298,nan,nan,14.130870819091797,83.56987683360249,-2.655492481981887,14.943625450134277,13.225442886352539,1.7181825637817383,12.898408421836894,-3.9749598405749427,-0.5588697196398714,14.619559323055906,228.04142430900058,129.47970414369138,0.1506249395556506,-0.13533228359046293,-3.343621048546414,-0.06934582735610473,52.48368682599424,-0.7819637315841788,-0.3541916086933038,2.5345398947189954,O9.5-B0IV-Ve,xkcd:dark blue,xkcd:blue,GRO J2058+42,,,18.0,
5523448274762133632,128.97912882722233,0.17110200226306915,-43.18817694763869,0.2081056535243988,-3.2351680552501723,0.21527673304080963,3.755222188875436,0.2656077444553375,1.1050151125315832,0.2169220894575119,nan,nan,19.151140213012695,262.0214486478775,-1.5126596233097207,20.697336196899414,17.984554290771484,2.7127819061279297,0.9049649988125554,-4.948747449103025,-0.27911416755495366,8.671968571880488,223.42881776084798,-214.6774432874167,-2.0533103220148803,-1.6790271560056358,-5.210911168139167,0.026588122398831574,11.547885656914469,2.315474041051022,1.3733248660518507,0.17765087210309397,B0-2III-Ve,xkcd:green,xkcd:green,Ginga 0834-430,,,,
4278536022438800640,281.403473368695,0.16806592047214508,0.8631594680204066,0.18489982187747955,-1.9223053764878588,0.1918722540140152,-3.981582670513548,0.1704069823026657,0.08614348936089142,0.2158959060907364,nan,nan,18.606775283813477,33.03636942521391,1.6893586565524012,20.936840057373047,17.23001480102539,3.7068252563476562,11.608538351756081,-4.419577076344119,-0.12488790518501135,6.443883909343042,220.84806691496806,157.57842436745582,-0.10019843168633977,-0.12923710104882155,-6.132761056651994,-0.020503877410393,99.78978016034046,1.8133824119942146,0.024853073274203205,29.093735631508533,B0-2IV-Ve,xkcd:purple,xkcd:green,Ginga 1843+009,,,,
6055103928246312960,190.70931703328822,0.05288095399737358,-63.05864217078729,0.05445249006152153,-12.857201869803877,0.06959401816129684,-3.6770768880918028,0.0740465447306633,2.282573124548697,0.07652348279953003,nan,nan,5.136850357055664,301.9579033881775,-0.2031588592223847,5.317963123321533,4.793644905090332,0.5243182182312012,0.43810206527237405,-12.765761621634406,-3.9829467208881053,8.276466582440497,223.02114793853391,-192.50734225753504,-7.878993628897187,-3.64985726880965,-4.093393326965743,-0.008607924754465908,1.7799918262602725,-0.7933746657714753,-0.3244815273239894,0.014687413733103326,B0.5IVpe,xkcd:purple,xkcd:green,HD 110432,,,,
